"","accession","Description","logFC","logCPM","F","PValue","FDR"
"155","OEU10825.1","hypothetical protein FRACYDRAFT_270994 [Fragilariopsis cylindrus CCMP1102]",1.25451027734304,9.43723247079277,2.16072413732858,0.17272565502809,0.995226959676953
"156","OEU22662.1","ATP-sulfurylase-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.375015940600722,10.3616546191378,2.62693246113275,0.173366300811092,0.995226959676953
"157","OEU21377.1","hypothetical protein FRACYDRAFT_259880 [Fragilariopsis cylindrus CCMP1102]",0.787998721479428,9.0440242136994,2.14022747935576,0.17401517635293,0.995226959676953
"158","1783488215","photosystem I protein subunit III (chloroplast) [Fragilariopsis cylindrus]",0.338827516765682,10.6765282828763,2.13472670041907,0.174388267353722,0.995226959676953
"159","OEU13241.1","hypothetical protein FRACYDRAFT_241577 [Fragilariopsis cylindrus CCMP1102]",0.599013719407179,9.19925192612584,3.42077761595105,0.175379093352868,0.995226959676953
"160","OEU20381.1","5-oxoprolinase [Fragilariopsis cylindrus CCMP1102]",0.625852008830839,10.3539014911398,2.12029041259133,0.175852975592686,0.995226959676953
"161","OEU21760.1","PDS-like 1, phytoene desaturase-like protein [Fragilariopsis cylindrus CCMP1102]",0.987932950505302,8.21283960272869,2.10633261296746,0.177531027415489,0.995226959676953
"162","OEU15077.1","Polyprenyl synthetase [Fragilariopsis cylindrus CCMP1102]",-0.414717032073302,10.2372229912036,2.58489109498013,0.177793863706297,0.995226959676953
"163","OEU09628.1","Prefoldin alpha subunit [Fragilariopsis cylindrus CCMP1102]",0.84916966175592,8.30396650083533,4.69774899506839,0.180155983541375,0.995226959676953
"164","OEU22446.1","small ubiquitin-like protein [Fragilariopsis cylindrus CCMP1102]",-0.822370105841411,9.73947422826958,2.07596189392718,0.180601001615709,0.995226959676953
"165","OEU18451.1","hypothetical protein FRACYDRAFT_260397 [Fragilariopsis cylindrus CCMP1102]",0.66477856780263,9.75690020064501,2.04555336685853,0.182972588368651,0.995226959676953
"166","OEU18800.1","T-complex protein 1 [Fragilariopsis cylindrus CCMP1102]",-0.519498114003803,9.48497142404154,2.07283506617783,0.184467685120819,0.995226959676953
"167","OEU21873.1","putative orotate phosphoribosyltransferase [Fragilariopsis cylindrus CCMP1102]",-0.357187498210862,10.4686221582389,2.59425620675601,0.184718240959492,0.995226959676953
"168","OEU16296.1","hypothetical protein FRACYDRAFT_268951, partial [Fragilariopsis cylindrus CCMP1102]",-0.66525391638436,9.34198416143856,2.02373891252887,0.185121730343634,0.995226959676953
"169","OEU18931.1","hypothetical protein FRACYDRAFT_274934 [Fragilariopsis cylindrus CCMP1102]",0.588065646804854,9.92955348320796,2.02347190984011,0.185148240094066,0.995226959676953
"170","OEU14436.1","C2-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.384040221116302,10.6112949254709,2.33717940765748,0.186004158302779,0.995226959676953
"171","OEU08344.1","carbamyl phosphate synthetase [Fragilariopsis cylindrus CCMP1102]",-0.885071943415573,9.07687124885182,2.00946088793493,0.187112770711406,0.995226959676953
"172","OEU12968.1","hypothetical protein FRACYDRAFT_262793 [Fragilariopsis cylindrus CCMP1102]",0.442825258568476,9.91606362031735,2.49474562022518,0.188919345143608,0.995226959676953
"173","OEU15771.1","hypothetical protein FRACYDRAFT_209201 [Fragilariopsis cylindrus CCMP1102]",0.571519818134207,9.41829946990641,3.15184163552715,0.189707085976464,0.995226959676953
"174","OEU17497.1","ribosomal protein L2 [Fragilariopsis cylindrus CCMP1102]",-0.577150680481611,9.4858189114353,1.97675981755036,0.189734452281314,0.995226959676953
"175","OEU20777.1","Adenylosuccinate lyase [Fragilariopsis cylindrus CCMP1102]",0.703132732863671,10.0625298470355,1.9815024042794,0.189942846582774,0.995226959676953
"176","OEU20557.1","hypothetical protein FRACYDRAFT_234188 [Fragilariopsis cylindrus CCMP1102]",-0.335952033396707,10.5623038954276,2.09802013408021,0.19077314167064,0.995226959676953
"177","OEU17909.1","hypothetical protein FRACYDRAFT_238339 [Fragilariopsis cylindrus CCMP1102]",-0.928074714072614,10.3113462006789,1.96432604861931,0.191709587924562,0.995226959676953
"178","OEU17640.1","alpha/beta-hydrolase [Fragilariopsis cylindrus CCMP1102]",0.507054161020504,9.41366713116889,4.52938248181246,0.192349003902139,0.995226959676953
"179","OEU10017.1","Mov34-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.458422824607236,9.77127730811982,2.18747510018042,0.195325062612847,0.995226959676953
"180","OEU14043.1","DUF1900-domain-containing protein, partial [Fragilariopsis cylindrus CCMP1102]",-0.841378312768884,9.6407423189161,1.9225444712652,0.196098901067266,0.995226959676953
"181","OEU15277.1","Dihydroorotate dehydrogenase A, partial [Fragilariopsis cylindrus CCMP1102]",0.674891696332795,8.82940501838024,4.18474258227815,0.196265265914705,0.995226959676953
"182","OEU21893.1","hypothetical protein FRACYDRAFT_267083 [Fragilariopsis cylindrus CCMP1102]",0.772907269410436,10.0433471543499,1.90513661584746,0.197966965568687,0.995226959676953
"183","OEU15658.1","hypothetical protein FRACYDRAFT_170346 [Fragilariopsis cylindrus CCMP1102]",0.392354937789288,10.1521880005126,2.99469822594723,0.198495602980269,0.995226959676953
"184","OEU10228.1","cobalamin biosynthesis protein [Fragilariopsis cylindrus CCMP1102]",-0.518918210552944,9.50908556487863,2.27252028796874,0.199052490335851,0.995226959676953
"185","OEU17408.1","hypothetical protein FRACYDRAFT_217585 [Fragilariopsis cylindrus CCMP1102]",0.895108827228023,8.29429449412025,2.7730440740585,0.200816680618447,0.995226959676953
"186","OEU16972.1","mitochondrial chaperonin [Fragilariopsis cylindrus CCMP1102]",0.462938634040651,9.54493861635047,2.59794949872633,0.202367918215862,0.995226959676953
"187","OEU18459.1","pyruvate kinase [Fragilariopsis cylindrus CCMP1102]",-0.486120580678849,9.68466265404653,1.84805793034101,0.203577195068012,0.995226959676953
"188","1783488176","ribosomal protein S7 (chloroplast) [Fragilariopsis cylindrus]",-0.683614655273582,9.85795357359588,1.83362215583055,0.205704957885588,0.995226959676953
"189","OEU18864.1","TPT-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.584151888923606,9.09817680934821,2.18883939707542,0.205872724181683,0.995226959676953
"190","OEU15043.1","Cullin-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.322680274381317,10.5960096998125,2.16001660943191,0.206155889223778,0.995226959676953
"191","OEU13589.1","hypothetical protein FRACYDRAFT_189006 [Fragilariopsis cylindrus CCMP1102]",-0.571088010858601,9.27409668116051,1.81648306898765,0.207176447344681,0.995226959676953
"192","OEU18828.1","stabilizer of iron transporter SufD [Fragilariopsis cylindrus CCMP1102]",-0.474474692959356,9.5817377245773,3.29905205185273,0.207205339870978,0.995226959676953
"193","OEU18818.1","putative 60S ribosomal protein L11a [Fragilariopsis cylindrus CCMP1102]",-0.515240147948818,9.40785099480692,3.0163289087472,0.20768218946084,0.995226959676953
"194","OEU18463.1","hypothetical protein FRACYDRAFT_260404 [Fragilariopsis cylindrus CCMP1102]",0.475832853198329,9.608303556235,2.31085614775254,0.207834865454823,0.995226959676953
"195","OEU14263.1","ARM repeat-containing protein [Fragilariopsis cylindrus CCMP1102]",0.618400117474087,9.00999422737136,3.01953765680748,0.207869274031724,0.995226959676953
"196","1773362831","30S ribosomal protein S5 (chloroplast) [Fragilariopsis cylindrus]",-0.726559295947098,8.72889484465159,2.496544774899,0.209424670432851,0.995226959676953
"197","OEU22656.1","galactose mutarotase-like protein [Fragilariopsis cylindrus CCMP1102]",-0.73761564148895,8.79723630687606,1.78475605808808,0.211005303012252,0.995226959676953
"198","OEU07749.1","putative vacuolar proton translocating ATPase A subunit [Fragilariopsis cylindrus CCMP1102]",-0.855997776720758,8.40296141003818,2.79441548593902,0.212338332570645,0.995226959676953
"199","OEU09598.1","hypothetical protein FRACYDRAFT_248446 [Fragilariopsis cylindrus CCMP1102]",-0.446546862377851,10.0414035636353,1.75919849153251,0.213925801201189,0.995226959676953
"200","OEU22606.1","S1-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.438836636232477,9.78935497058554,1.75551037613228,0.214370338841375,0.995226959676953
"201","OEU19738.1","hypothetical protein FRACYDRAFT_260081 [Fragilariopsis cylindrus CCMP1102]",0.515820338244165,9.43461976501109,2.61288503318738,0.214593263119991,0.995226959676953
"202","OEU22590.1","P-loop containing nucleoside triphosphate hydrolase protein [Fragilariopsis cylindrus CCMP1102]",-0.585211566531605,9.42588659848302,1.74376982816421,0.215793709951599,0.995226959676953
"203","OEU20728.1","hypothetical protein FRACYDRAFT_234360 [Fragilariopsis cylindrus CCMP1102]",-0.283431516917182,11.2870463881285,1.73361787869411,0.217034702562795,0.995226959676953
"204","OEU19574.1","hypothetical protein FRACYDRAFT_268048 [Fragilariopsis cylindrus CCMP1102]",-0.408267836644555,10.2046722787893,1.72451380009589,0.218155745735843,0.995226959676953
"205","OEU18444.1","hypothetical protein FRACYDRAFT_268307 [Fragilariopsis cylindrus CCMP1102]",-0.881931344103491,8.52525378945332,1.71391368558742,0.219954458426514,0.995226959676953
"206","OEU19949.1","glutaredoxin-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.582267896214196,9.07203864200381,4.25258388744308,0.219977466436936,0.995226959676953
"207","OEU18271.1","hypothetical protein FRACYDRAFT_260330 [Fragilariopsis cylindrus CCMP1102]",-0.786125807294833,8.50329759869975,3.41948013386537,0.220079024847579,0.995226959676953
"208","OEU19655.1","hypothetical protein FRACYDRAFT_268060 [Fragilariopsis cylindrus CCMP1102]",0.733059908964883,8.44309025164804,2.77042667462041,0.220986110370609,0.995226959676953
"209","OEU06965.1","hypothetical protein FRACYDRAFT_265321 [Fragilariopsis cylindrus CCMP1102]",-0.564077934392924,9.15575976241976,3.01120281653924,0.222335115062254,0.995226959676953
"210","OEU20979.1","hypothetical protein FRACYDRAFT_224174 [Fragilariopsis cylindrus CCMP1102]",0.538074197692479,9.05252990522475,2.14729874214249,0.222636363695313,0.995226959676953
"211","1773362888","50S ribosomal protein L1 (chloroplast) [Fragilariopsis cylindrus]",-0.399372661524726,12.8027056565378,1.66162278659506,0.226240210312619,0.995226959676953
"212","OEU13762.1","phosphoglycerate kinase precursor [Fragilariopsis cylindrus CCMP1102]",-0.286055846407328,10.7323058769879,2.08303940052762,0.226544395868688,0.995226959676953
"213","OEU09479.1","hypothetical protein FRACYDRAFT_264163 [Fragilariopsis cylindrus CCMP1102]",0.525137113488556,9.17860026655816,3.0027599989004,0.231546740157921,0.995226959676953
"214","OEU14995.1","hypothetical protein FRACYDRAFT_239676 [Fragilariopsis cylindrus CCMP1102]",0.497141024265515,9.89932451556061,1.6103742547058,0.233017908238092,0.995226959676953
"215","OEU21141.1","hypothetical protein FRACYDRAFT_259818 [Fragilariopsis cylindrus CCMP1102]",0.558176617128777,9.00647352684641,2.41742372523971,0.234833265984505,0.995226959676953
"216","OEU16210.1","AAA_2-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.350852059860533,10.0750919472925,1.75397935966685,0.235395400494804,0.995226959676953
"217","OEU11984.1","casein kinase I delta [Fragilariopsis cylindrus CCMP1102]",-0.550873088782256,9.26227065034743,1.57522774130414,0.237825857040334,0.995226959676953
"218","OEU13936.1","AAA-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.493873091027651,9.34448868717262,1.95073903104978,0.238463297734886,0.995226959676953
"219","OEU17596.1","hypothetical protein FRACYDRAFT_207787 [Fragilariopsis cylindrus CCMP1102]",-0.412265777933906,10.0255035089595,1.56161442141203,0.239602903284148,0.995226959676953
"220","OEU16607.1","zeaxanthin epoxidase [Fragilariopsis cylindrus CCMP1102]",-0.308161343682071,10.9953629591012,1.55642203539697,0.240332586294378,0.995226959676953
"221","OEU12604.1","hypothetical protein FRACYDRAFT_243857 [Fragilariopsis cylindrus CCMP1102]",0.626183669121868,8.5198883631586,3.7832972303874,0.240455050839275,0.995226959676953
"222","OEU22265.1","hypothetical protein FRACYDRAFT_258994 [Fragilariopsis cylindrus CCMP1102]",0.396496309128584,10.2735057244786,1.54042132217748,0.242600272577067,0.995226959676953
"223","OEU07503.1","methionine adenosyltransferase [Fragilariopsis cylindrus CCMP1102]",-0.371308104820449,10.1699962354666,1.53982484735582,0.242685369989031,0.995226959676953
"224","OEU17149.1","hypothetical protein FRACYDRAFT_184583 [Fragilariopsis cylindrus CCMP1102]",0.545274408581056,9.04137401089985,2.21341346579141,0.24448553982475,0.995226959676953
"225","OEU06933.1","ribosomal protein L24 [Fragilariopsis cylindrus CCMP1102]",-0.366630406234109,10.8546123615095,1.51375219320272,0.246445230030102,0.995226959676953
"226","OEU15355.1","DnaJ-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.613243631765833,8.86930281102284,3.01297626815938,0.246948903610411,0.995226959676953
"227","OEU13592.1","ribosomal protein-like protein L23e [Fragilariopsis cylindrus CCMP1102]",-0.681532695227091,9.83958692690285,1.51301684250669,0.247195846934311,0.995226959676953
"228","OEU11702.1","hypothetical protein FRACYDRAFT_270658 [Fragilariopsis cylindrus CCMP1102]",0.922941990505132,8.06923315268598,4.82161896886453,0.249259290165948,0.995226959676953
"229","OEU12251.1","cytochrome b5 [Fragilariopsis cylindrus CCMP1102]",0.950191202591714,8.35932203145962,3.73127178186174,0.249633965611457,0.995226959676953
"230","OEU06993.1","RNA-binding region RNP-1, partial [Fragilariopsis cylindrus CCMP1102]",-0.746004798249163,8.496634319675,2.6334946439382,0.24984425449018,0.995226959676953
"231","OEU12308.1","hypothetical protein FRACYDRAFT_270586, partial [Fragilariopsis cylindrus CCMP1102]",0.523836141069241,9.21723907259755,2.12232323681381,0.250135358406981,0.995226959676953
"232","OEU14950.1","Peptidase_M16-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.577274557767328,8.99222236636859,2.80501888696161,0.253322154902342,0.995226959676953
"233","OEU22255.1","RNI-like protein [Fragilariopsis cylindrus CCMP1102]",0.711836121536521,8.26087133916421,3.95247856793619,0.253685207733736,0.995226959676953
"234","OEU19345.1","JmjC-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.686635856108698,8.4991491811408,2.78750621488569,0.254313199784804,0.995226959676953
"235","OEU07664.1","FAS1 domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.383620402595365,9.81446387836241,1.6998920944054,0.256629939144303,0.995226959676953
"236","OEU15317.1","Chloroa_b-bind-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.290904716040403,10.6301100213124,1.429565301855,0.25914462189452,0.995226959676953
"237","OEU10041.1","cysteine proteinase [Fragilariopsis cylindrus CCMP1102]",0.298183668135465,10.4890792524151,1.42286139463969,0.260194266665175,0.995226959676953
"238","OEU09220.1","coclaurine N-methyltransferase [Fragilariopsis cylindrus CCMP1102]",0.485560883468383,9.20069437492635,1.8198722546426,0.260659439449391,0.995226959676953
"239","OEU16856.1","hypothetical protein FRACYDRAFT_169745 [Fragilariopsis cylindrus CCMP1102]",-0.354250983948045,10.0157886770245,1.87928146776439,0.262453456886125,0.995226959676953
"240","OEU19882.1","hypothetical protein FRACYDRAFT_235945 [Fragilariopsis cylindrus CCMP1102]",0.50860670331982,9.02237286378302,2.45204931221241,0.264051410487284,0.995226959676953
"241","OEU16618.1","hypothetical protein FRACYDRAFT_275419, partial [Fragilariopsis cylindrus CCMP1102]",0.681746985442249,8.53082134645404,2.34600364258833,0.266142005842532,0.995226959676953
"242","OEU20037.1","hypothetical protein FRACYDRAFT_268156 [Fragilariopsis cylindrus CCMP1102]",0.524628324443227,9.15369408813152,2.83942588053486,0.267630219297957,0.995226959676953
"243","OEU09301.1","hypothetical protein FRACYDRAFT_277425 [Fragilariopsis cylindrus CCMP1102]",-0.599005912645616,9.59932018873432,1.37653324175464,0.2679267131632,0.995226959676953
"244","OEU13432.1","hypothetical protein FRACYDRAFT_189509, partial [Fragilariopsis cylindrus CCMP1102]",-0.665619558228451,8.62370797800725,2.12037489305821,0.268382378869559,0.995226959676953
"245","OEU18733.1","hypothetical protein FRACYDRAFT_268420 [Fragilariopsis cylindrus CCMP1102]",0.655450705484084,8.80251309013934,3.0547965610799,0.271418430415983,0.995226959676953
"246","OEU22140.1","Sm-like ribonucleo protein, partial [Fragilariopsis cylindrus CCMP1102]",-0.369197638549324,10.3597854368789,1.34926892549599,0.272113744364517,0.995226959676953
"247","OEU22725.1","protein translocase complex subunit [Fragilariopsis cylindrus CCMP1102]",-0.648576361462862,8.89245618843728,1.34760843005736,0.272506420133441,0.995226959676953
"248","OEU15172.1","putative 2-oxoglutarate dehydrogenase E2 subunit [Fragilariopsis cylindrus CCMP1102]",0.255802933167835,10.7224011514622,1.49497665004036,0.272607663373651,0.995226959676953
"249","OEU13790.1","EMP/nonaspanin domain family protein [Fragilariopsis cylindrus CCMP1102]",0.544251732787524,9.24225199785826,1.34674682169341,0.272650598652161,0.995226959676953
"250","OEU11773.1","hypothetical protein FRACYDRAFT_263314 [Fragilariopsis cylindrus CCMP1102]",0.552619894965332,8.79695502410435,3.16618347201616,0.273781884848328,0.995226959676953
"251","OEU12937.1","putative bifunctional dTDP-4-dehydrorhamnose 3,5-epimerase/dTDP-4-dehydrorhamnose reductase [Fragilariopsis cylindrus CCMP1102]",0.528046788658254,8.99659210730421,1.72522248344592,0.27399053736729,0.995226959676953
"252","OEU21049.1","hypothetical protein FRACYDRAFT_234677 [Fragilariopsis cylindrus CCMP1102]",0.310432564652258,10.7536776225462,1.33797796769427,0.274009287021874,0.995226959676953
"253","OEU09563.1","hypothetical protein FRACYDRAFT_195160, partial [Fragilariopsis cylindrus CCMP1102]",0.889161939281148,7.84787274974145,2.61672776107471,0.278020973041275,0.995226959676953
"254","OEU16383.1","hypothetical protein FRACYDRAFT_261222 [Fragilariopsis cylindrus CCMP1102]",-0.588445288791682,8.85884759519924,2.32525022576834,0.278498532594553,0.995226959676953
"255","OEU18753.1","NAD(P)-binding protein [Fragilariopsis cylindrus CCMP1102]",-0.650895927853175,8.78051243830513,2.12389115786072,0.28038583795741,0.995226959676953
"256","1783488227","ATP synthase CF1 subunit alpha (chloroplast) [Fragilariopsis cylindrus]",-0.765503897796492,9.82400822206163,1.30424646456005,0.280391496925346,0.995226959676953
"257","OEU21654.1","putative aureochrome [Fragilariopsis cylindrus CCMP1102]",-0.231369596471382,11.2207333923299,1.29615340475098,0.281193866399938,0.995226959676953
"258","OEU20761.1","transketolase [Fragilariopsis cylindrus CCMP1102]",-0.293179758062037,10.7951319330763,1.29251487063713,0.281831317384466,0.995226959676953
"259","OEU12386.1","CPN60 protein [Fragilariopsis cylindrus CCMP1102]",0.318313708091355,10.1502163663225,1.29271177508876,0.282640162064099,0.995226959676953
"260","OEU08001.1","hypothetical protein FRACYDRAFT_250221 [Fragilariopsis cylindrus CCMP1102]",-0.368636047818021,10.5565134544091,1.28587269225523,0.283000233204213,0.995226959676953
"261","OEU12673.1","mitochondrial glyco protein [Fragilariopsis cylindrus CCMP1102]",-0.580314645512352,8.67474262114736,1.2841935961561,0.283409645230146,0.995226959676953
"262","1783488250","50S ribosomal protein L23 (chloroplast) [Fragilariopsis cylindrus]",-0.459999730062294,9.49462046861067,1.73153498162125,0.283792356978766,0.995226959676953
"263","OEU22195.1","small GTP binding protein Rab1A [Fragilariopsis cylindrus CCMP1102]",-0.587846614209032,9.00339243481975,1.27857961869959,0.284404193473911,0.995226959676953
"264","OEU08776.1","Endoribonuclease L-PSP, partial [Fragilariopsis cylindrus CCMP1102]",0.434353199739274,9.44320987746705,2.54727889299782,0.285028832423256,0.995226959676953
"265","OEU21755.1","Nop-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.447929562500519,9.21625788179502,1.70264850848777,0.285308011442727,0.995226959676953
"266","OEU17803.1","fucoxanthin chlorophyll a/c protein [Fragilariopsis cylindrus CCMP1102]",-0.246463330216811,10.8306473558067,1.65595836775311,0.285994314706858,0.995226959676953
"267","OEU10242.1","acetyl-CoA synthetase-like protein [Fragilariopsis cylindrus CCMP1102]",0.45117168309182,9.38317909887146,2.34564228120724,0.286383748453186,0.995226959676953
"268","OEU22272.1","V-type ATPase 16 kDa proteolipid subunit [Fragilariopsis cylindrus CCMP1102]",-0.808231750471448,8.75602800127268,1.59210272748196,0.286799694487361,0.995226959676953
"269","OEU07710.1","hypothetical protein FRACYDRAFT_250733 [Fragilariopsis cylindrus CCMP1102]",-0.312722189935973,10.2835648825029,1.3354770715512,0.287328681643778,0.995226959676953
"270","OEU13643.1","hypothetical protein FRACYDRAFT_171119 [Fragilariopsis cylindrus CCMP1102]",-0.242975680497871,11.1558475378973,1.25738874015976,0.288091045161403,0.995226959676953
"271","OEU13268.1","hypothetical protein FRACYDRAFT_262176 [Fragilariopsis cylindrus CCMP1102]",0.385020122259391,9.74914691271438,2.18236558308769,0.289700748911114,0.995226959676953
"272","OEU19875.1","alpha/beta-hydrolase [Fragilariopsis cylindrus CCMP1102]",0.429113330003195,9.32285578429709,2.0244870429942,0.28999239445344,0.995226959676953
"273","OEU10251.1","Blo t Mag29 allergen [Fragilariopsis cylindrus CCMP1102]",0.401231547179855,9.58655089557993,2.38808662323646,0.290158262417054,0.995226959676953
"274","OEU08797.1","peptidase S10, serine carboxypeptidase [Fragilariopsis cylindrus CCMP1102]",0.674544101487089,10.3795916182119,1.24791520571189,0.290410039983072,0.995226959676953
"275","OEU17602.1","chaperone DnaJ [Fragilariopsis cylindrus CCMP1102]",0.462380921210953,9.64804358093324,1.24048944328294,0.291283812808479,0.995226959676953
"276","OEU20585.1","hypothetical protein FRACYDRAFT_259593 [Fragilariopsis cylindrus CCMP1102]",0.692924350489709,8.24248861095371,1.86029370171785,0.292832908292797,0.995226959676953
"277","OEU16010.1","pyruvate carboxylase [Fragilariopsis cylindrus CCMP1102]",-0.401819597793035,9.47402744134959,1.4314255093523,0.293969314610738,0.995226959676953
"278","OEU07314.1","nitrate transporter [Fragilariopsis cylindrus CCMP1102]",-0.566412386599313,9.12887481716104,1.82945146310219,0.294897416267726,0.995226959676953
"279","OEU17517.1","C-terminal processing peptidase [Fragilariopsis cylindrus CCMP1102]",-0.517147578867158,8.95561682177786,2.77361566585095,0.295899167068781,0.995226959676953
"280","OEU15774.1","DNA repair exonuclease, partial [Fragilariopsis cylindrus CCMP1102]",0.687859029632646,8.11970989059147,1.67421917351774,0.295968889127083,0.995226959676953
"281","OEU22260.1","hypothetical protein FRACYDRAFT_232415 [Fragilariopsis cylindrus CCMP1102]",0.490086230064088,10.278018373416,1.20524955182634,0.298069592491369,0.995226959676953
"282","OEU08770.1","hypothetical protein FRACYDRAFT_195871 [Fragilariopsis cylindrus CCMP1102]",0.866603413403432,9.1055848549053,1.20046134498027,0.29924775948365,0.995226959676953
"283","OEU12635.1","CKS-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",-0.286885518638313,11.1941232323227,1.19617893738229,0.299477601328884,0.995226959676953
"284","OEU10661.1","hypothetical protein FRACYDRAFT_211762 [Fragilariopsis cylindrus CCMP1102]",-0.275316455278641,10.5620197024506,1.49851893827287,0.29984649451394,0.995226959676953
"285","OEU15602.1","hypothetical protein FRACYDRAFT_187198 [Fragilariopsis cylindrus CCMP1102]",0.469205990126753,9.10034164890782,1.86770520705311,0.301306658659369,0.995226959676953
"286","OEU11729.1","silicon transporter [Fragilariopsis cylindrus CCMP1102]",0.650970340116304,8.49239485324702,1.18456498212558,0.301819056998472,0.995226959676953
"287","OEU14109.1","hypothetical protein FRACYDRAFT_262498 [Fragilariopsis cylindrus CCMP1102]",0.414993242533301,9.29441524453461,1.75024382963675,0.301933020097687,0.995226959676953
"288","OEU20357.1","KH_1-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.419502960085604,9.41415748308981,2.09804047974248,0.304960377253716,0.995226959676953
"289","OEU13508.1","DEAD-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.637495813774596,8.46791861327205,2.21043435600255,0.305601886822455,0.995226959676953
"290","OEU18184.1","hypothetical protein FRACYDRAFT_236455 [Fragilariopsis cylindrus CCMP1102]",0.390555443892641,9.4671468133489,1.48765942705525,0.306620902332181,0.995226959676953
"291","OEU18857.1","B12 dependent methionine synthase [Fragilariopsis cylindrus CCMP1102]",-0.387867358004844,9.48722346000269,1.65689878889673,0.306738882368897,0.995226959676953
"292","OEU14464.1","hypothetical protein FRACYDRAFT_226456 [Fragilariopsis cylindrus CCMP1102]",0.590702079638431,10.9042372878105,1.15366611950711,0.308343601809717,0.995226959676953
"293","OEU10641.1","hypothetical protein FRACYDRAFT_173131 [Fragilariopsis cylindrus CCMP1102]",0.587662680976809,8.55965786871299,1.92153374149008,0.309392667266779,0.995226959676953
"294","OEU15104.1","leucyl-tRNA synthetase [Fragilariopsis cylindrus CCMP1102]",0.688928595578951,8.25339820296716,2.7848192624015,0.310880606003107,0.995226959676953
"295","OEU19672.1","ClpS-like protein [Fragilariopsis cylindrus CCMP1102]",0.493420183988869,8.85204365346395,2.34316799870268,0.310945401677557,0.995226959676953
"296","OEU17518.1","pyridoxal phosphate-dependent enzyme, beta subunit, partial [Fragilariopsis cylindrus CCMP1102]",0.286565630572175,10.247933172707,1.24906000591897,0.31098770853236,0.995226959676953
"297","OEU23358.1","hypothetical protein FRACYDRAFT_233531 [Fragilariopsis cylindrus CCMP1102]",0.601732886348653,8.39954182767504,1.6554370940718,0.311472083447274,0.995226959676953
"298","OEU14836.1","hypothetical protein FRACYDRAFT_241393 [Fragilariopsis cylindrus CCMP1102]",0.288339897294625,10.2775656600248,1.44028082299751,0.311482393340162,0.995226959676953
"299","OEU15502.1","HisG-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.225860925167127,11.4881594585129,1.13372398451771,0.311768154201707,0.995226959676953
"300","OEU19825.1","Peptidase_C12-domain-containing protein [Fragilariopsis cylindrus CCMP1102]",0.516954882144501,9.24143967759534,1.13046159289159,0.312536696478087,0.995226959676953
"301","OEU11524.1","mitochondrial carrier [Fragilariopsis cylindrus CCMP1102]",-0.388950566899952,9.50848049681425,1.74660874950742,0.31318750528168,0.995226959676953
"302","OEU10120.1","CTP synthase [Fragilariopsis cylindrus CCMP1102]",-0.326400642711561,10.0110680562212,1.11790392256611,0.314996194616065,0.995226959676953
"303","OEU22044.1","indole-3-glycerol-phosphate synthase [Fragilariopsis cylindrus CCMP1102]",0.508125157621332,9.26645818253654,1.11261856503189,0.316191408793505,0.995226959676953
"304","OEU21536.1","putative L-lactate dehydrogenase protein [Fragilariopsis cylindrus CCMP1102]",0.224609629706075,11.132689888076,1.10757309372384,0.317130263512127,0.995226959676953
"305","OEU13749.1","chlorophyll a/b-binding protein [Fragilariopsis cylindrus CCMP1102]",-0.637577382223124,9.58633877962688,1.10802875789435,0.317602420108282,0.995226959676953
"306","OEU17069.1","serine hydroxymethyltransferase [Fragilariopsis cylindrus CCMP1102]",0.362963119538341,9.66747588733816,1.89128244520791,0.318367788544348,0.995226959676953
"307","OEU09461.1","NAD(P)-binding protein [Fragilariopsis cylindrus CCMP1102]",0.193540074337141,11.3832206175217,1.10068378832084,0.318565044496649,0.995226959676953
"308","OEU09950.1","glycoside hydrolase [Fragilariopsis cylindrus CCMP1102]",0.527489790942385,8.68052627193747,2.14259383681379,0.319023500542938,0.995226959676953
"309","OEU23724.1","putative mitochondrial dicarboxylate carrier [Fragilariopsis cylindrus CCMP1102]",-0.781804238022188,10.4114219519682,1.09212179176766,0.320924283840718,0.995226959676953
"310","OEU10161.1","heat shock protein 70 [Fragilariopsis cylindrus CCMP1102]",0.223815897419863,10.9121322637118,1.10184956128419,0.323016950405564,0.995226959676953
